,City,Country,lat,lon,Venue_Category
926,Berlin,Germany,52.517036499999996,16.372504199999998,Museum
927,Berlin,Germany,52.517036499999996,16.372504199999998,Noodle House
928,Berlin,Germany,52.517036499999996,16.372504199999998,Theater
929,Berlin,Germany,52.517036499999996,16.372504199999998,Garden
930,Berlin,Germany,52.517036499999996,16.372504199999998,Art Gallery
931,Berlin,Germany,52.517036499999996,16.372504199999998,Drugstore
932,Berlin,Germany,52.517036499999996,16.372504199999998,Scenic Lookout
933,Berlin,Germany,52.517036499999996,16.372504199999998,Bookstore
934,Berlin,Germany,52.517036499999996,16.372504199999998,Cycle Studio
935,Berlin,Germany,52.517036499999996,16.372504199999998,Capitol Building
936,Berlin,Germany,52.517036499999996,16.372504199999998,Cocktail Bar
937,Berlin,Germany,52.517036499999996,16.372504199999998,Caucasian Restaurant
938,Berlin,Germany,52.517036499999996,16.372504199999998,Pub
939,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
940,Berlin,Germany,52.517036499999996,16.372504199999998,Rental Car Location
941,Berlin,Germany,52.517036499999996,16.372504199999998,Sandwich Place
942,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
943,Berlin,Germany,52.517036499999996,16.372504199999998,Historic Site
944,Berlin,Germany,52.517036499999996,16.372504199999998,Hotel
945,Berlin,Germany,52.517036499999996,16.372504199999998,Bookstore
946,Berlin,Germany,52.517036499999996,16.372504199999998,Monument / Landmark
947,Berlin,Germany,52.517036499999996,16.372504199999998,Falafel Restaurant
948,Berlin,Germany,52.517036499999996,16.372504199999998,Schnitzel Restaurant
949,Berlin,Germany,52.517036499999996,16.372504199999998,Vegetarian / Vegan Restaurant
950,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
951,Berlin,Germany,52.517036499999996,16.372504199999998,Bike Rental / Bike Share
952,Berlin,Germany,52.517036499999996,16.372504199999998,Ramen Restaurant
953,Berlin,Germany,52.517036499999996,16.372504199999998,Concert Hall
954,Berlin,Germany,52.517036499999996,16.372504199999998,Shopping Mall
955,Berlin,Germany,52.517036499999996,16.372504199999998,Bistro
956,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
957,Berlin,Germany,52.517036499999996,16.372504199999998,Ice Cream Shop
958,Berlin,Germany,52.517036499999996,16.372504199999998,Gym / Fitness Center
959,Berlin,Germany,52.517036499999996,16.372504199999998,Concert Hall
960,Berlin,Germany,52.517036499999996,16.372504199999998,Salon / Barbershop
961,Berlin,Germany,52.517036499999996,16.372504199999998,Bakery
962,Berlin,Germany,52.517036499999996,16.372504199999998,Ice Cream Shop
963,Berlin,Germany,52.517036499999996,16.372504199999998,Vacation Rental
964,Berlin,Germany,52.517036499999996,16.372504199999998,Science Museum
965,Berlin,Germany,52.517036499999996,16.372504199999998,Hotel
966,Berlin,Germany,52.517036499999996,16.372504199999998,Art Museum
967,Berlin,Germany,52.517036499999996,16.372504199999998,Bookstore
968,Berlin,Germany,52.517036499999996,16.372504199999998,Sandwich Place
969,Berlin,Germany,52.517036499999996,16.372504199999998,Bakery
970,Berlin,Germany,52.517036499999996,16.372504199999998,Beer Bar
971,Berlin,Germany,52.517036499999996,16.372504199999998,Café
972,Berlin,Germany,52.517036499999996,16.372504199999998,Beer Bar
973,Berlin,Germany,52.517036499999996,16.372504199999998,Park
974,Berlin,Germany,52.517036499999996,16.372504199999998,Indie Movie Theater
975,Berlin,Germany,52.517036499999996,16.372504199999998,Arts & Crafts Store
976,Berlin,Germany,52.517036499999996,16.372504199999998,Park
977,Berlin,Germany,52.517036499999996,16.372504199999998,Historic Site
978,Berlin,Germany,52.517036499999996,16.372504199999998,Event Space
979,Berlin,Germany,52.517036499999996,16.372504199999998,History Museum
980,Berlin,Germany,52.517036499999996,16.372504199999998,Gym / Fitness Center
981,Berlin,Germany,52.517036499999996,16.372504199999998,Spa
982,Berlin,Germany,52.517036499999996,16.372504199999998,Garden
983,Berlin,Germany,52.517036499999996,16.372504199999998,Garden
984,Berlin,Germany,52.517036499999996,16.372504199999998,Ice Cream Shop
985,Berlin,Germany,52.517036499999996,16.372504199999998,Brewery
986,Berlin,Germany,52.517036499999996,16.372504199999998,Boutique
987,Berlin,Germany,52.517036499999996,16.372504199999998,Park
988,Berlin,Germany,52.517036499999996,16.372504199999998,Science Museum
989,Berlin,Germany,52.517036499999996,16.372504199999998,Indie Movie Theater
990,Berlin,Germany,52.517036499999996,16.372504199999998,Seafood Restaurant
991,Berlin,Germany,52.517036499999996,16.372504199999998,Hostel
992,Berlin,Germany,52.517036499999996,16.372504199999998,Indie Theater
993,Berlin,Germany,52.517036499999996,16.372504199999998,Park
994,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
995,Berlin,Germany,52.517036499999996,16.372504199999998,Italian Restaurant
996,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
997,Berlin,Germany,52.517036499999996,16.372504199999998,Monument / Landmark
998,Berlin,Germany,52.517036499999996,16.372504199999998,Spanish Restaurant
999,Berlin,Germany,52.517036499999996,16.372504199999998,Wine Bar
1000,Berlin,Germany,52.517036499999996,16.372504199999998,Canal
1001,Berlin,Germany,52.517036499999996,16.372504199999998,Waterfront
1002,Berlin,Germany,52.517036499999996,16.372504199999998,Mediterranean Restaurant
1003,Berlin,Germany,52.517036499999996,16.372504199999998,Performing Arts Venue
1004,Berlin,Germany,52.517036499999996,16.372504199999998,Austrian Restaurant
1005,Berlin,Germany,52.517036499999996,16.372504199999998,Juice Bar
1006,Berlin,Germany,52.517036499999996,16.372504199999998,Ice Cream Shop
1007,Berlin,Germany,52.517036499999996,16.372504199999998,Coffee Shop
1008,Berlin,Germany,52.517036499999996,16.372504199999998,Art Gallery
1009,Berlin,Germany,52.517036499999996,16.372504199999998,Hotel
1010,Berlin,Germany,52.517036499999996,16.372504199999998,Wine Bar
1011,Frankfurt,Germany,50.1106444,16.372504199999998,Market
1012,Frankfurt,Germany,50.1106444,16.372504199999998,Wine Bar
1013,Frankfurt,Germany,50.1106444,16.372504199999998,Vietnamese Restaurant
1014,Frankfurt,Germany,50.1106444,16.372504199999998,Plaza
1015,Frankfurt,Germany,50.1106444,16.372504199999998,Art Museum
1016,Frankfurt,Germany,50.1106444,16.372504199999998,Coffee Shop
1017,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1018,Frankfurt,Germany,50.1106444,16.372504199999998,River
1019,Frankfurt,Germany,50.1106444,16.372504199999998,Scenic Lookout
1020,Frankfurt,Germany,50.1106444,16.372504199999998,Coffee Shop
1021,Frankfurt,Germany,50.1106444,16.372504199999998,German Restaurant
1022,Frankfurt,Germany,50.1106444,16.372504199999998,Sushi Restaurant
1023,Frankfurt,Germany,50.1106444,16.372504199999998,Bistro
1024,Frankfurt,Germany,50.1106444,16.372504199999998,Chocolate Shop
1025,Frankfurt,Germany,50.1106444,16.372504199999998,Farmers Market
1026,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1027,Frankfurt,Germany,50.1106444,16.372504199999998,Gym / Fitness Center
1028,Frankfurt,Germany,50.1106444,16.372504199999998,Hotel
1029,Frankfurt,Germany,50.1106444,16.372504199999998,Hotel
1030,Frankfurt,Germany,50.1106444,16.372504199999998,Waterfront
1031,Frankfurt,Germany,50.1106444,16.372504199999998,Scenic Lookout
1032,Frankfurt,Germany,50.1106444,16.372504199999998,Bookstore
1033,Frankfurt,Germany,50.1106444,16.372504199999998,Trattoria/Osteria
1034,Frankfurt,Germany,50.1106444,16.372504199999998,Beer Bar
1035,Frankfurt,Germany,50.1106444,16.372504199999998,Ice Cream Shop
1036,Frankfurt,Germany,50.1106444,16.372504199999998,German Restaurant
1037,Frankfurt,Germany,50.1106444,16.372504199999998,Burger Joint
1038,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1039,Frankfurt,Germany,50.1106444,16.372504199999998,Toy / Game Store
1040,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1041,Frankfurt,Germany,50.1106444,16.372504199999998,Japanese Restaurant
1042,Frankfurt,Germany,50.1106444,16.372504199999998,Seafood Restaurant
1043,Frankfurt,Germany,50.1106444,16.372504199999998,Dessert Shop
1044,Frankfurt,Germany,50.1106444,16.372504199999998,Building
1045,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1046,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1047,Frankfurt,Germany,50.1106444,16.372504199999998,History Museum
1048,Frankfurt,Germany,50.1106444,16.372504199999998,Bakery
1049,Frankfurt,Germany,50.1106444,16.372504199999998,Restaurant
1050,Frankfurt,Germany,50.1106444,16.372504199999998,Market
1051,Frankfurt,Germany,50.1106444,16.372504199999998,Theater
1052,Frankfurt,Germany,50.1106444,16.372504199999998,Steakhouse
1053,Frankfurt,Germany,50.1106444,16.372504199999998,Art Museum
1054,Frankfurt,Germany,50.1106444,16.372504199999998,Plaza
1055,Frankfurt,Germany,50.1106444,16.372504199999998,Sandwich Place
1056,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1057,Frankfurt,Germany,50.1106444,16.372504199999998,Art Museum
1058,Frankfurt,Germany,50.1106444,16.372504199999998,Thai Restaurant
1059,Frankfurt,Germany,50.1106444,16.372504199999998,Italian Restaurant
1060,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1061,Frankfurt,Germany,50.1106444,16.372504199999998,Bed & Breakfast
1062,Frankfurt,Germany,50.1106444,16.372504199999998,Boutique
1063,Frankfurt,Germany,50.1106444,16.372504199999998,Ice Cream Shop
1064,Frankfurt,Germany,50.1106444,16.372504199999998,Opera House
1065,Frankfurt,Germany,50.1106444,16.372504199999998,Bar
1066,Frankfurt,Germany,50.1106444,16.372504199999998,Japanese Restaurant
1067,Frankfurt,Germany,50.1106444,16.372504199999998,Park
1068,Frankfurt,Germany,50.1106444,16.372504199999998,Opera House
1069,Frankfurt,Germany,50.1106444,16.372504199999998,Greek Restaurant
1070,Frankfurt,Germany,50.1106444,16.372504199999998,Plaza
1071,Frankfurt,Germany,50.1106444,16.372504199999998,Plaza
1072,Frankfurt,Germany,50.1106444,16.372504199999998,Park
1073,Frankfurt,Germany,50.1106444,16.372504199999998,American Restaurant
1074,Frankfurt,Germany,50.1106444,16.372504199999998,Hotel Bar
1075,Frankfurt,Germany,50.1106444,16.372504199999998,Beer Garden
1076,Frankfurt,Germany,50.1106444,16.372504199999998,Art Museum
1077,Frankfurt,Germany,50.1106444,16.372504199999998,Lounge
1078,Frankfurt,Germany,50.1106444,16.372504199999998,Convenience Store
1079,Frankfurt,Germany,50.1106444,16.372504199999998,Electronics Store
1080,Frankfurt,Germany,50.1106444,16.372504199999998,Apple Wine Pub
1081,Frankfurt,Germany,50.1106444,16.372504199999998,Bar
1082,Frankfurt,Germany,50.1106444,16.372504199999998,Italian Restaurant
1083,Frankfurt,Germany,50.1106444,16.372504199999998,German Restaurant
1084,Frankfurt,Germany,50.1106444,16.372504199999998,Fountain
1085,Frankfurt,Germany,50.1106444,16.372504199999998,Hotel
1086,Frankfurt,Germany,50.1106444,16.372504199999998,Restaurant
1087,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1088,Frankfurt,Germany,50.1106444,16.372504199999998,Indian Restaurant
1089,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1090,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1091,Frankfurt,Germany,50.1106444,16.372504199999998,Gastropub
1092,Frankfurt,Germany,50.1106444,16.372504199999998,Bar
1093,Frankfurt,Germany,50.1106444,16.372504199999998,Thai Restaurant
1094,Frankfurt,Germany,50.1106444,16.372504199999998,Hotel
1095,Frankfurt,Germany,50.1106444,16.372504199999998,French Restaurant
1096,Frankfurt,Germany,50.1106444,16.372504199999998,Sandwich Place
1097,Frankfurt,Germany,50.1106444,16.372504199999998,Bakery
1098,Frankfurt,Germany,50.1106444,16.372504199999998,Indie Movie Theater
1099,Frankfurt,Germany,50.1106444,16.372504199999998,Turkish Restaurant
1100,Frankfurt,Germany,50.1106444,16.372504199999998,Gym / Fitness Center
1101,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1102,Frankfurt,Germany,50.1106444,16.372504199999998,Apple Wine Pub
1103,Frankfurt,Germany,50.1106444,16.372504199999998,Steakhouse
1104,Frankfurt,Germany,50.1106444,16.372504199999998,Apple Wine Pub
1105,Frankfurt,Germany,50.1106444,16.372504199999998,Bar
1106,Frankfurt,Germany,50.1106444,16.372504199999998,Food & Drink Shop
1107,Frankfurt,Germany,50.1106444,16.372504199999998,Theater
1108,Frankfurt,Germany,50.1106444,16.372504199999998,Asian Restaurant
1109,Frankfurt,Germany,50.1106444,16.372504199999998,Café
1110,Frankfurt,Germany,50.1106444,16.372504199999998,Lounge
1111,Athens,Greece,37.9841493,16.372504199999998,Theater
1112,Athens,Greece,37.9841493,16.372504199999998,Dessert Shop
1113,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1114,Athens,Greece,37.9841493,16.372504199999998,Fish Taverna
1115,Athens,Greece,37.9841493,16.372504199999998,Donut Shop
1116,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1117,Athens,Greece,37.9841493,16.372504199999998,Kafenio
1118,Athens,Greece,37.9841493,16.372504199999998,Bookstore
1119,Athens,Greece,37.9841493,16.372504199999998,Meze Restaurant
1120,Athens,Greece,37.9841493,16.372504199999998,Greek Restaurant
1121,Athens,Greece,37.9841493,16.372504199999998,Café
1122,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1123,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1124,Athens,Greece,37.9841493,16.372504199999998,Bar
1125,Athens,Greece,37.9841493,16.372504199999998,Whisky Bar
1126,Athens,Greece,37.9841493,16.372504199999998,Bookstore
1127,Athens,Greece,37.9841493,16.372504199999998,Kafenio
1128,Athens,Greece,37.9841493,16.372504199999998,Middle Eastern Restaurant
1129,Athens,Greece,37.9841493,16.372504199999998,Bar
1130,Athens,Greece,37.9841493,16.372504199999998,Cocktail Bar
1131,Athens,Greece,37.9841493,16.372504199999998,Falafel Restaurant
1132,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1133,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1134,Athens,Greece,37.9841493,16.372504199999998,Greek Restaurant
1135,Athens,Greece,37.9841493,16.372504199999998,Jewelry Store
1136,Athens,Greece,37.9841493,16.372504199999998,Bar
1137,Athens,Greece,37.9841493,16.372504199999998,History Museum
1138,Athens,Greece,37.9841493,16.372504199999998,Cocktail Bar
1139,Athens,Greece,37.9841493,16.372504199999998,Pizza Place
1140,Athens,Greece,37.9841493,16.372504199999998,Indie Movie Theater
1141,Athens,Greece,37.9841493,16.372504199999998,Fast Food Restaurant
1142,Athens,Greece,37.9841493,16.372504199999998,Cocktail Bar
1143,Athens,Greece,37.9841493,16.372504199999998,Falafel Restaurant
1144,Athens,Greece,37.9841493,16.372504199999998,Bar
1145,Athens,Greece,37.9841493,16.372504199999998,Bar
1146,Athens,Greece,37.9841493,16.372504199999998,Wine Bar
1147,Athens,Greece,37.9841493,16.372504199999998,Meze Restaurant
1148,Athens,Greece,37.9841493,16.372504199999998,Café
1149,Athens,Greece,37.9841493,16.372504199999998,Cocktail Bar
1150,Athens,Greece,37.9841493,16.372504199999998,Café
1151,Athens,Greece,37.9841493,16.372504199999998,Dessert Shop
1152,Athens,Greece,37.9841493,16.372504199999998,Bookstore
1153,Athens,Greece,37.9841493,16.372504199999998,Bar
1154,Athens,Greece,37.9841493,16.372504199999998,Café
1155,Athens,Greece,37.9841493,16.372504199999998,Café
1156,Athens,Greece,37.9841493,16.372504199999998,Plaza
1157,Athens,Greece,37.9841493,16.372504199999998,Wine Bar
1158,Athens,Greece,37.9841493,16.372504199999998,Bar
1159,Athens,Greece,37.9841493,16.372504199999998,Dessert Shop
1160,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1161,Athens,Greece,37.9841493,16.372504199999998,Bar
1162,Athens,Greece,37.9841493,16.372504199999998,Café
1163,Athens,Greece,37.9841493,16.372504199999998,Spa
1164,Athens,Greece,37.9841493,16.372504199999998,Sushi Restaurant
1165,Athens,Greece,37.9841493,16.372504199999998,Dessert Shop
1166,Athens,Greece,37.9841493,16.372504199999998,Cocktail Bar
1167,Athens,Greece,37.9841493,16.372504199999998,Bar
1168,Athens,Greece,37.9841493,16.372504199999998,Indian Restaurant
1169,Athens,Greece,37.9841493,16.372504199999998,Chocolate Shop
1170,Athens,Greece,37.9841493,16.372504199999998,Bar
1171,Athens,Greece,37.9841493,16.372504199999998,Nightclub
1172,Athens,Greece,37.9841493,16.372504199999998,Modern Greek Restaurant
1173,Athens,Greece,37.9841493,16.372504199999998,Art Gallery
1174,Athens,Greece,37.9841493,16.372504199999998,Boutique
1175,Athens,Greece,37.9841493,16.372504199999998,Greek Restaurant
1176,Athens,Greece,37.9841493,16.372504199999998,Frozen Yogurt Shop
1177,Athens,Greece,37.9841493,16.372504199999998,Hotel
1178,Athens,Greece,37.9841493,16.372504199999998,Indian Restaurant
1179,Athens,Greece,37.9841493,16.372504199999998,Greek Restaurant
1180,Athens,Greece,37.9841493,16.372504199999998,Wine Bar
1181,Athens,Greece,37.9841493,16.372504199999998,Greek Restaurant
1182,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1183,Athens,Greece,37.9841493,16.372504199999998,Souvlaki Shop
1184,Athens,Greece,37.9841493,16.372504199999998,Hotel
1185,Athens,Greece,37.9841493,16.372504199999998,Ice Cream Shop
1186,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1187,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1188,Athens,Greece,37.9841493,16.372504199999998,Roof Deck
1189,Athens,Greece,37.9841493,16.372504199999998,Pie Shop
1190,Athens,Greece,37.9841493,16.372504199999998,Sushi Restaurant
1191,Athens,Greece,37.9841493,16.372504199999998,Coffee Shop
1192,Athens,Greece,37.9841493,16.372504199999998,Hotel
1193,Athens,Greece,37.9841493,16.372504199999998,Bistro
1194,Athens,Greece,37.9841493,16.372504199999998,Theater
1195,Athens,Greece,37.9841493,16.372504199999998,Tea Room
1196,Athens,Greece,37.9841493,16.372504199999998,Gourmet Shop
1197,Athens,Greece,37.9841493,16.372504199999998,Café
1198,Athens,Greece,37.9841493,16.372504199999998,Theater
1199,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1200,Athens,Greece,37.9841493,16.372504199999998,Wine Bar
1201,Athens,Greece,37.9841493,16.372504199999998,Music Venue
1202,Athens,Greece,37.9841493,16.372504199999998,Kafenio
1203,Athens,Greece,37.9841493,16.372504199999998,Bar
1204,Athens,Greece,37.9841493,16.372504199999998,Vegetarian / Vegan Restaurant
1205,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1206,Athens,Greece,37.9841493,16.372504199999998,Indie Movie Theater
1207,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1208,Athens,Greece,37.9841493,16.372504199999998,Historic Site
1209,Athens,Greece,37.9841493,16.372504199999998,Boutique
1210,Athens,Greece,37.9841493,16.372504199999998,Pedestrian Plaza
1211,Budapest,Hungary,47.4983815,16.372504199999998,Castle
1212,Budapest,Hungary,47.4983815,16.372504199999998,Tea Room
1213,Budapest,Hungary,47.4983815,16.372504199999998,Art Museum
1214,Budapest,Hungary,47.4983815,16.372504199999998,Historic Site
1215,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1216,Budapest,Hungary,47.4983815,16.372504199999998,Wine Bar
1217,Budapest,Hungary,47.4983815,16.372504199999998,Hungarian Restaurant
1218,Budapest,Hungary,47.4983815,16.372504199999998,Sushi Restaurant
1219,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1220,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1221,Budapest,Hungary,47.4983815,16.372504199999998,Dessert Shop
1222,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1223,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1224,Budapest,Hungary,47.4983815,16.372504199999998,Dessert Shop
1225,Budapest,Hungary,47.4983815,16.372504199999998,Wine Bar
1226,Budapest,Hungary,47.4983815,16.372504199999998,Bistro
1227,Budapest,Hungary,47.4983815,16.372504199999998,Outdoor Sculpture
1228,Budapest,Hungary,47.4983815,16.372504199999998,Bookstore
1229,Budapest,Hungary,47.4983815,16.372504199999998,Italian Restaurant
1230,Budapest,Hungary,47.4983815,16.372504199999998,Plaza
1231,Budapest,Hungary,47.4983815,16.372504199999998,Italian Restaurant
1232,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1233,Budapest,Hungary,47.4983815,16.372504199999998,French Restaurant
1234,Budapest,Hungary,47.4983815,16.372504199999998,Ice Cream Shop
1235,Budapest,Hungary,47.4983815,16.372504199999998,Gym / Fitness Center
1236,Budapest,Hungary,47.4983815,16.372504199999998,Hungarian Restaurant
1237,Budapest,Hungary,47.4983815,16.372504199999998,Church
1238,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1239,Budapest,Hungary,47.4983815,16.372504199999998,Café
1240,Budapest,Hungary,47.4983815,16.372504199999998,Capitol Building
1241,Budapest,Hungary,47.4983815,16.372504199999998,Vietnamese Restaurant
1242,Budapest,Hungary,47.4983815,16.372504199999998,Hungarian Restaurant
1243,Budapest,Hungary,47.4983815,16.372504199999998,Wine Shop
1244,Budapest,Hungary,47.4983815,16.372504199999998,Bakery
1245,Budapest,Hungary,47.4983815,16.372504199999998,Scenic Lookout
1246,Budapest,Hungary,47.4983815,16.372504199999998,Outdoor Sculpture
1247,Budapest,Hungary,47.4983815,16.372504199999998,Sculpture Garden
1248,Budapest,Hungary,47.4983815,16.372504199999998,Theater
1249,Budapest,Hungary,47.4983815,16.372504199999998,Monument / Landmark
1250,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1251,Budapest,Hungary,47.4983815,16.372504199999998,Spa
1252,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1253,Budapest,Hungary,47.4983815,16.372504199999998,Bakery
1254,Budapest,Hungary,47.4983815,16.372504199999998,Grocery Store
1255,Budapest,Hungary,47.4983815,16.372504199999998,Burger Joint
1256,Budapest,Hungary,47.4983815,16.372504199999998,Trail
1257,Budapest,Hungary,47.4983815,16.372504199999998,Theme Park
1258,Budapest,Hungary,47.4983815,16.372504199999998,Cocktail Bar
1259,Budapest,Hungary,47.4983815,16.372504199999998,Ice Cream Shop
1260,Budapest,Hungary,47.4983815,16.372504199999998,Wine Bar
1261,Budapest,Hungary,47.4983815,16.372504199999998,Historic Site
1262,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1263,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1264,Budapest,Hungary,47.4983815,16.372504199999998,Italian Restaurant
1265,Budapest,Hungary,47.4983815,16.372504199999998,Bagel Shop
1266,Budapest,Hungary,47.4983815,16.372504199999998,Greek Restaurant
1267,Budapest,Hungary,47.4983815,16.372504199999998,Mountain
1268,Budapest,Hungary,47.4983815,16.372504199999998,Hotel
1269,Budapest,Hungary,47.4983815,16.372504199999998,Cocktail Bar
1270,Budapest,Hungary,47.4983815,16.372504199999998,Theater
1271,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1272,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1273,Budapest,Hungary,47.4983815,16.372504199999998,Indie Movie Theater
1274,Budapest,Hungary,47.4983815,16.372504199999998,Dessert Shop
1275,Budapest,Hungary,47.4983815,16.372504199999998,Cocktail Bar
1276,Budapest,Hungary,47.4983815,16.372504199999998,Gourmet Shop
1277,Budapest,Hungary,47.4983815,16.372504199999998,Greek Restaurant
1278,Budapest,Hungary,47.4983815,16.372504199999998,Opera House
1279,Budapest,Hungary,47.4983815,16.372504199999998,Bar
1280,Budapest,Hungary,47.4983815,16.372504199999998,Pizza Place
1281,Budapest,Hungary,47.4983815,16.372504199999998,Playground
1282,Budapest,Hungary,47.4983815,16.372504199999998,Yoga Studio
1283,Budapest,Hungary,47.4983815,16.372504199999998,Plaza
1284,Budapest,Hungary,47.4983815,16.372504199999998,Bank
1285,Budapest,Hungary,47.4983815,16.372504199999998,Restaurant
1286,Budapest,Hungary,47.4983815,16.372504199999998,Tea Room
1287,Budapest,Hungary,47.4983815,16.372504199999998,Park
1288,Budapest,Hungary,47.4983815,16.372504199999998,Tea Room
1289,Budapest,Hungary,47.4983815,16.372504199999998,Italian Restaurant
1290,Budapest,Hungary,47.4983815,16.372504199999998,Hostel
1291,Budapest,Hungary,47.4983815,16.372504199999998,Asian Restaurant
1292,Budapest,Hungary,47.4983815,16.372504199999998,Mediterranean Restaurant
1293,Budapest,Hungary,47.4983815,16.372504199999998,Pizza Place
1294,Budapest,Hungary,47.4983815,16.372504199999998,Park
1295,Budapest,Hungary,47.4983815,16.372504199999998,Restaurant
1296,Budapest,Hungary,47.4983815,16.372504199999998,Bakery
1297,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1298,Budapest,Hungary,47.4983815,16.372504199999998,Soup Place
1299,Budapest,Hungary,47.4983815,16.372504199999998,Indie Movie Theater
1300,Budapest,Hungary,47.4983815,16.372504199999998,Pizza Place
1301,Budapest,Hungary,47.4983815,16.372504199999998,Playground
1302,Budapest,Hungary,47.4983815,16.372504199999998,Pub
1303,Budapest,Hungary,47.4983815,16.372504199999998,Bakery
1304,Budapest,Hungary,47.4983815,16.372504199999998,Coffee Shop
1305,Budapest,Hungary,47.4983815,16.372504199999998,Spanish Restaurant
1306,Budapest,Hungary,47.4983815,16.372504199999998,Farmers Market
1307,Budapest,Hungary,47.4983815,16.372504199999998,Wine Bar
1308,Budapest,Hungary,47.4983815,16.372504199999998,Theater
1309,Budapest,Hungary,47.4983815,16.372504199999998,Indian Restaurant
1310,Budapest,Hungary,47.4983815,16.372504199999998,Breakfast Spot
1311,Dublin,Ireland,53.3497645,16.372504199999998,Deli / Bodega
1312,Dublin,Ireland,53.3497645,16.372504199999998,Coffee Shop
1313,Dublin,Ireland,53.3497645,16.372504199999998,Clothing Store
1314,Dublin,Ireland,53.3497645,16.372504199999998,Discount Store
1315,Dublin,Ireland,53.3497645,16.372504199999998,Restaurant
1316,Dublin,Ireland,53.3497645,16.372504199999998,Donut Shop
1317,Dublin,Ireland,53.3497645,16.372504199999998,Cocktail Bar
1318,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1319,Dublin,Ireland,53.3497645,16.372504199999998,Hotel
1320,Dublin,Ireland,53.3497645,16.372504199999998,Café
1321,Dublin,Ireland,53.3497645,16.372504199999998,Burger Joint
1322,Dublin,Ireland,53.3497645,16.372504199999998,Café
1323,Dublin,Ireland,53.3497645,16.372504199999998,Café
1324,Dublin,Ireland,53.3497645,16.372504199999998,Scenic Lookout
1325,Dublin,Ireland,53.3497645,16.372504199999998,Italian Restaurant
1326,Dublin,Ireland,53.3497645,16.372504199999998,Coffee Shop
1327,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1328,Dublin,Ireland,53.3497645,16.372504199999998,Plaza
1329,Dublin,Ireland,53.3497645,16.372504199999998,Sushi Restaurant
1330,Dublin,Ireland,53.3497645,16.372504199999998,Ice Cream Shop
1331,Dublin,Ireland,53.3497645,16.372504199999998,Theater
1332,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1333,Dublin,Ireland,53.3497645,16.372504199999998,Tapas Restaurant
1334,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1335,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1336,Dublin,Ireland,53.3497645,16.372504199999998,Comic Shop
1337,Dublin,Ireland,53.3497645,16.372504199999998,Ice Cream Shop
1338,Dublin,Ireland,53.3497645,16.372504199999998,Pub
1339,Dublin,Ireland,53.3497645,16.372504199999998,Indie Movie Theater
1340,Dublin,Ireland,53.3497645,16.372504199999998,Falafel Restaurant
